CODIGO,DESCRIPCION,FECHA,ANIO,MES,DIA,DIA_SEMANA,VENTAS,TOTAL_VENDIDO,PRECIO_PROMEDIO,FRECUENCIA,HUBO_PROMOCION,TEMPORADA,fecha,target,lag_1,lag_2,lag_3,lag_6,mean_3,mean_6,growth_ratio,VENTAS_LOG,TOTAL_LOG,PRECIO_LOG,mes_sin,mes_cos,cluster,target_class,prob,decision,pred_sales,error_stock
299,GRIFO DE GUAYA,4/10/2025,2025,10,4,6,15.0,396000.0,26400.0,5,0,Baja,2025-10-04,67200.0,780000.0,26400.0,54000.0,25942.0,286800.0,157573.83333333334,0.1696969696969697,2.772588722239781,12.889172015485954,10.181157167204903,-0.8660254037844386,0.5000000000000001,0,0,0.37896696903847765,Mantener,,
3,SILICONA TRANSPARENTE LOCTITE DE 70 ML,21/01/2026,2026,1,21,3,10.0,120000.0,12000.0,10,0,Baja,2026-01-21,38100.0,88900.0,12700.0,12000.0,88900.0,37866.666666666664,44100.0,0.3175,2.3978952727983707,11.695255355062795,9.392745258631441,0.49999999999999994,0.8660254037844387,0,0,0.32597789193800364,Mantener,,
300,ACOPLE RAPIDO 1/4 NACIONAL (AUTOMATICO),5/12/2025,2025,12,5,5,18.0,270500.0,15027.78,18,0,Alta,2025-12-05,90000.0,61000.0,31300.0,30000.0,90000.0,40766.666666666664,65966.66666666667,0.33271719038817005,2.9444389791664403,12.508031074119511,9.617722308461126,-2.4492935982947064e-16,1.0,0,0,0.12627329524510195,Mantener,73891.21055481212,16108.789445187882
300,ACOPLE RAPIDO 1/4 NACIONAL (AUTOMATICO),19/12/2025,2025,12,19,5,6.0,90000.0,15000.0,6,0,Alta,2025-12-19,62000.0,270500.0,61000.0,31300.0,15500.0,120933.33333333333,96050.0,0.6888888888888889,1.9459101490553132,11.407576060361786,9.61587214452889,-2.4492935982947064e-16,1.0,0,0,0.5225638860211128,Mantener,63682.45304766942,1682.45304766942
300,ACOPLE RAPIDO 1/4 NACIONAL (AUTOMATICO),6/01/2026,2026,1,6,2,4.0,62000.0,15500.0,4,0,Baja,2026-01-06,45000.0,90000.0,270500.0,61000.0,168000.0,140500.0,108466.66666666667,0.7258064516129032,1.6094379124341003,11.034905792929415,9.648659816955295,0.49999999999999994,0.8660254037844387,0,0,0.6476967451701585,Reforzar stock,90686.25790090272,45686.257900902725
300,ACOPLE RAPIDO 1/4 NACIONAL (AUTOMATICO),30/01/2026,2026,1,30,5,8.0,120000.0,15000.0,8,0,Baja,2026-01-30,62000.0,46300.0,30500.0,15000.0,90000.0,30600.0,48133.333333333336,0.5166666666666667,2.1972245773362196,11.695255355062795,9.61587214452889,0.49999999999999994,0.8660254037844387,0,0,0.39142331699725524,Mantener,52503.05512622303,9496.94487377697
300,ACOPLE RAPIDO 1/4 NACIONAL (AUTOMATICO),3/02/2026,2026,2,3,2,4.0,62000.0,15500.0,4,0,Baja,2026-02-03,90000.0,120000.0,46300.0,30500.0,62000.0,65600.0,53133.333333333336,1.4516129032258065,1.6094379124341003,11.034905792929415,9.648659816955295,0.8660254037844386,0.5000000000000001,0,1,0.5084420266802565,Mantener,59566.671372507306,30433.328627492694
300,ACOPLE RAPIDO 1/4 NACIONAL (AUTOMATICO),6/02/2026,2026,2,6,5,6.0,90000.0,15000.0,6,0,Baja,2026-02-06,15500.0,62000.0,120000.0,46300.0,45000.0,76100.0,53133.333333333336,0.17222222222222222,1.9459101490553132,11.407576060361786,9.61587214452889,0.8660254037844386,0.5000000000000001,0,0,0.4052386831104789,Mantener,51319.90875468378,35819.90875468378
301,CALIBRADOR DE AIRE 10-150 LIBRAS REGLA METALICA (LARGO),7/03/2026,2026,3,7,6,6.0,240000.0,40000.0,6,0,Baja,2026-03-07,294000.0,42000.0,84000.0,42000.0,40000.0,56000.0,70166.66666666667,1.225,1.9459101490553132,12.388398368982115,10.596659732783579,1.0,6.123233995736766e-17,0,1,0.29721244858367585,Mantener,,
302,CALIBRADOR DE AIRE CORTO 10-120 LB REGLA METALICA CA-206,27/11/2025,2025,11,27,4,8.0,163200.0,20400.0,8,0,Alta,2025-11-27,20000.0,20000.0,20000.0,40400.0,74375.0,26800.0,36857.954999999994,0.12254901960784313,2.1972245773362196,12.002737848944351,9.923339198238729,-0.5000000000000004,0.8660254037844384,0,0,0.40257144238879944,Mantener,,
302,CALIBRADOR DE AIRE CORTO 10-120 LB REGLA METALICA CA-206,22/01/2026,2026,1,22,4,10.0,220000.0,22000.0,10,0,Baja,2026-01-22,148750.0,22000.0,136875.0,20400.0,20000.0,59758.333333333336,39879.166666666664,0.6761363636363636,2.3978952727983707,12.301387370778713,9.99884318585288,0.49999999999999994,0.8660254037844387,0,0,0.2967937812047781,Mantener,,
3024,"CRUCETA CARDAN NPR MODELOS VIEJOS,CAMIONES JAC Y FOTON 3.5 TONELADAS LLANTA  DOBLE MOD.2012 EN ADELANTE",5/11/2025,2025,11,5,3,4.0,220000.0,55000.0,4,0,Alta,2025-11-05,150937.5,204000.0,70000.0,736500.0,71400.0,336833.3333333333,220666.66666666666,0.6860795454545454,1.6094379124341003,12.301387370778713,10.915106645867503,-0.5000000000000004,0.8660254037844384,0,0,0.514634397068261,Mantener,,
3026,"CRUCETA CARDAN F-600,CHEVROLET B-60,C-70 Y HI NAVITRANS HI-1700 LT500 KODIAK GASOLINA -LON 106.6MM/DIAMETRO DADO 34.9MM",29/10/2025,2025,10,29,3,17.0,854000.0,50235.29,17,0,Baja,2025-10-29,124771.5,166362.0,50000.0,150000.0,65000.0,122120.66666666667,86139.0,0.14610245901639343,2.8903717578961645,13.657687643730208,10.824492952873962,-0.8660254037844386,0.5000000000000001,0,0,0.14313916482959196,Mantener,,
303,BOTON PP1 PLASTICO,19/01/2026,2026,1,19,1,8.0,64000.0,8000.0,4,0,Baja,2026-01-19,59500.0,32000.0,42500.0,34000.0,200000.0,36166.666666666664,61033.333333333336,0.9296875,2.1972245773362196,11.06665398721974,8.987321812850125,0.49999999999999994,0.8660254037844387,0,0,0.5162749995587336,Mantener,,
303,BOTON PP1 PLASTICO,20/01/2026,2026,1,20,2,7.0,59500.0,8500.0,7,0,Baja,2026-01-20,8000.0,64000.0,32000.0,42500.0,24700.0,46166.666666666664,38366.666666666664,0.13445378151260504,2.0794415416798357,10.993748398115178,9.04793908261736,0.49999999999999994,0.8660254037844387,0,0,0.49944708270232707,Mantener,,
3043,BANDA 4705X MEDIO JUEGO MACBLOCK (A/C MARCA CHEVROLET  - TIPO,17/01/2026,2026,1,17,6,5.0,1250776.0,290666.78,9,1,Baja,2026-01-17,1721587.28,1291190.46,2.5,327000.0,645500.0,539397.6533333333,781282.16,1.3764153453536045,1.791759469228055,14.039275516165226,12.5799362444909,0.49999999999999994,0.8660254037844387,2,1,0.3933114878729351,Mantener,361524.4455886451,1360062.834411355
3044,RETEN VICTOR 20504 RDA.TRA.INT.GIRATORIO NPR/NQR REWARD. 2009 A  2010 80X113X12X21,13/01/2026,2026,1,13,2,20.0,903600.0,45180.0,10,0,Baja,2026-01-13,266680.0,324322.6,135600.0,4.0,172000.0,153308.86666666667,224854.7666666667,0.2951305887560868,3.044522437723423,13.714143170259746,10.71843192346452,0.49999999999999994,0.8660254037844387,0,0,0.15956520682715006,Mantener,,
3044,RETEN VICTOR 20504 RDA.TRA.INT.GIRATORIO NPR/NQR REWARD. 2009 A  2010 80X113X12X21,5/03/2026,2026,3,5,4,4.0,196000.0,49000.0,4,0,Baja,2026-03-05,392000.0,98000.0,266680.0,903600.0,4.0,422760.0,288034.43333333335,2.0,1.6094379124341003,12.185875040240456,10.799595985047786,1.0,6.123233995736766e-17,0,1,0.5118357231293909,Mantener,,
3044,RETEN VICTOR 20504 RDA.TRA.INT.GIRATORIO NPR/NQR REWARD. 2009 A  2010 80X113X12X21,10/03/2026,2026,3,10,2,8.0,392000.0,49000.0,4,0,Baja,2026-03-10,833000.0,196000.0,98000.0,266680.0,135600.0,186893.33333333334,320700.43333333335,2.125,2.1972245773362196,12.879019669789754,10.799595985047786,1.0,6.123233995736766e-17,0,1,0.4744208539388278,Mantener,,
3050,RETEN JJ 98X13.5X13,19/12/2025,2025,12,19,5,10.0,280000.0,28000.0,10,0,Alta,2025-12-19,52.0,28200.0,88500.0,30000.0,364000.0,48900.0,114866.66666666667,0.00018571428571428572,2.3978952727983707,12.54254845357358,10.239995502805316,-2.4492935982947064e-16,1.0,0,0,0.3864409821604573,Mantener,,
3050,RETEN JJ 98X13.5X13,27/12/2025,2025,12,27,6,52.0,52.0,1.0,4,0,Alta,2025-12-27,2.0,280000.0,28200.0,88500.0,119500.0,132233.33333333334,100866.66666666667,0.038461538461538464,3.970291913552122,3.970291913552122,0.6931471805599453,-2.4492935982947064e-16,1.0,0,0,0.757347196037208,Reforzar stock,,
3056,RODILLO KOYO 30310DSR SPEED NPR 99/02,14/10/2025,2025,10,14,2,4.0,800000.0,200000.0,4,0,Baja,2025-10-14,200450.0,417629.76,313221.32,104407.44,313221.32,278419.50666666665,208814.88,0.2505625,1.6094379124341003,13.592368256649284,12.206077645517674,-0.8660254037844386,0.5000000000000001,2,0,0.402713478112119,Mantener,,
3057,EMPAQUETADURA FAN CLUTCHS REPARACION K-26 ENTRADA AIRE FRONTAL TAPA ALUMINIO SIN RETENEDOR,23/09/2025,2025,9,23,2,9.0,7830000.0,870000.0,9,0,Baja,2025-09-23,1945650.0,1160000.0,1.0,1.0,550000.0,386667.3333333333,376667.1666666667,0.24848659003831416,2.302585092994046,15.873473195680898,13.676249640055394,-1.0,-1.8369701987210297e-16,1,0,0.2542140794257459,Mantener,243679.24438692103,1701970.755613079
3063,CHUPA CILINDRO FRENO FRR Y FVR 38MM,29/05/2025,2025,5,29,4,74.0,236800.0,3200.0,8,0,Baja,2025-05-29,39000.0,51200.0,12800.0,7800.0,26000.0,23933.333333333332,20516.666666666668,0.16469594594594594,4.31748811353631,12.374975404956045,8.071218539969863,0.49999999999999994,-0.8660254037844387,0,0,0.19261277398162432,Mantener,,
3064,CHUPA CILINDRO FRENO  7/8,25/09/2025,2025,9,25,4,8.0,24400.0,3050.0,4,0,Baja,2025-09-25,11562.35,25600.0,7735.0,15470.0,1300.0,16268.333333333334,10650.833333333334,0.4738668032786885,2.1972245773362196,10.102379394048045,8.02322468471667,-1.0,-1.8369701987210297e-16,0,0,0.5807904671164927,Reforzar stock,,
3068,CHUPA CILINDRO FRENO FTR Y FRS 40 MM,27/02/2026,2026,2,27,5,13.0,52000.0,4000.0,4,0,Baja,2026-02-27,16000.0,5547.61,60000.0,31800.0,6400.0,32449.203333333335,44774.60166666666,0.3076923076923077,2.6390573296152584,10.859018228147887,8.294299608857235,0.8660254037844386,0.5000000000000001,0,0,0.5081820497762695,Mantener,,
3070,CHUPA CILINDRO FRENO HINO MN1 1/2,2/08/2025,2025,8,2,6,13.0,42000.0,3280.0,5,0,Baja,2025-08-02,1300.0,19500.0,26000.0,78000.0,36000.0,41166.666666666664,136450.0,0.030952380952380953,2.6390573296152584,10.645448706505872,8.0959035329611,-0.8660254037844385,-0.5000000000000004,0,0,0.5965770378454892,Reforzar stock,,
3075,CHUPA CILINDRO FRENO NKR 1 1/8,28/02/2026,2026,2,28,6,40.0,128000.0,3200.0,5,0,Baja,2026-02-28,6000.0,1300.0,12000.0,102400.0,26000.0,38566.666666666664,27916.666666666668,0.046875,3.713572066704308,11.759793355371237,8.071218539969863,0.8660254037844386,0.5000000000000001,0,0,0.3719869435376903,Mantener,,
3077,CHUPA CILINDRO FRENO NPR 1 5/16,9/12/2025,2025,12,9,2,10.0,32000.0,3200.0,5,0,Alta,2025-12-09,31639.84,38400.0,460800.0,6400.0,25600.0,168533.33333333334,101249.205,0.988745,2.3978952727983707,10.373522431293592,8.071218539969863,-2.4492935982947064e-16,1.0,0,0,0.6587877432381818,Reforzar stock,,
308,PISTOLA SOPLA CABINA (SURTIDAS),7/02/2026,2026,2,7,6,7.0,147700.0,21100.0,7,0,Baja,2026-02-07,150000.0,85100.0,60000.0,120000.0,100000.0,88366.66666666667,70850.0,1.015572105619499,2.0794415416798357,11.902945238977257,9.957075711706057,0.8660254037844386,0.5000000000000001,0,0,0.3976132304994886,Mantener,,
308,PISTOLA SOPLA CABINA (SURTIDAS),9/02/2026,2026,2,9,1,5.0,150000.0,30000.0,5,0,Baja,2026-02-09,548600.0,147700.0,85100.0,60000.0,20000.0,97600.0,78800.0,3.6573333333333333,1.791759469228055,11.918397239722838,10.308985993422082,0.8660254037844386,0.5000000000000001,0,1,0.48523395081125575,Mantener,,
308,PISTOLA SOPLA CABINA (SURTIDAS),16/02/2026,2026,2,16,1,26.0,548600.0,21100.0,26,0,Baja,2026-02-16,40000.0,150000.0,147700.0,85100.0,40000.0,127600.0,100466.66666666667,0.07291286912139992,3.295836866004329,13.215126680305707,9.957075711706057,0.8660254037844386,0.5000000000000001,0,0,0.10058594680393917,Mantener,,
3080,CRUCETA CARDAN NPR MOCELO NUEVO,19/11/2025,2025,11,19,3,7.0,210000.0,30000.0,7,0,Alta,2025-11-19,60000.0,30100.0,67830.0,180600.0,60200.0,92843.33333333333,91555.0,0.2857142857142857,2.0794415416798357,12.25486757159303,10.308985993422082,-0.5000000000000004,0.8660254037844384,0,0,0.4313171053433687,Mantener,,
3089,RODILLO FERSA SET 401 580/572,26/04/2025,2025,4,26,6,4.0,590800.0,147700.0,4,0,Baja,2025-04-26,147700.0,528955.0,147700.0,1280000.0,341000.0,652218.3333333334,462942.5,0.25,1.6094379124341003,13.289234522258106,11.902945238977257,0.8660254037844387,-0.4999999999999998,2,0,0.42752269083381245,Mantener,351599.78849523317,203899.78849523317
309,EMPAQUETADURA VALVULA DE RELAY R-12R14T 102802 USA,17/12/2025,2025,12,17,3,8.0,336000.0,42000.0,8,0,Alta,2025-12-17,168000.0,42000.0,168000.0,126000.0,458000.0,112000.0,162333.33333333334,0.5,2.1972245773362196,12.724869415131389,10.645448706505872,-2.4492935982947064e-16,1.0,0,0,0.4253661715641024,Mantener,134432.74289216835,33567.257107831654
309,EMPAQUETADURA VALVULA DE RELAY R-12R14T 102802 USA,18/12/2025,2025,12,18,4,4.0,168000.0,42000.0,4,0,Alta,2025-12-18,126000.0,336000.0,42000.0,168000.0,90000.0,182000.0,142000.0,0.75,1.6094379124341003,12.031725210748633,10.645448706505872,-2.4492935982947064e-16,1.0,0,0,0.498406960040656,Mantener,90191.77546479253,35808.22453520747
309,EMPAQUETADURA VALVULA DE RELAY R-12R14T 102802 USA,20/01/2026,2026,1,20,2,8.0,440000.0,55000.0,8,0,Baja,2026-01-20,55000.0,165000.0,235003.0,126000.0,42000.0,175334.33333333334,178667.16666666666,0.125,2.1972245773362196,12.994532278619134,10.915106645867503,0.49999999999999994,0.8660254037844387,0,0,0.4450558492804686,Mantener,164488.86969158505,109488.86969158505
309,EMPAQUETADURA VALVULA DE RELAY R-12R14T 102802 USA,14/02/2026,2026,2,14,6,15.0,825000.0,55000.0,8,0,Baja,2026-02-14,110000.0,165000.0,110000.0,55000.0,165000.0,110000.0,165000.0,0.13333333333333333,2.772588722239781,13.623139877437296,10.915106645867503,0.8660254037844386,0.5000000000000001,0,0,0.2370028860865657,Mantener,149208.194802238,39208.194802237995
309,EMPAQUETADURA VALVULA DE RELAY R-12R14T 102802 USA,18/02/2026,2026,2,18,3,8.0,425000.0,53125.0,8,0,Baja,2026-02-18,85000.0,110000.0,825000.0,165000.0,55000.0,366666.6666666667,220000.0,0.2,2.1972245773362196,12.959846800844963,10.88042172957897,0.8660254037844386,0.5000000000000001,0,0,0.4272209913341616,Mantener,155302.71895122158,70302.71895122158
309,EMPAQUETADURA VALVULA DE RELAY R-12R14T 102802 USA,5/03/2026,2026,3,5,4,11.0,677000.0,61545.45,11,0,Baja,2026-03-05,126000.0,60000.0,540000.0,70436.86,425000.0,223478.95333333334,205906.1433333333,0.1861152141802068,2.4849066497880004,13.425428028998196,11.027547453263614,1.0,6.123233995736766e-17,0,0,0.37243105638824947,Mantener,213076.6487364779,87076.64873647789
312,EMPAQUETADURA BOMBA  DOBLE DODGE FORD E7 289352 USA,24/01/2026,2026,1,24,6,5.0,525000.0,105000.0,5,0,Baja,2026-01-24,315000.0,630000.0,520000.0,253200.0,339400.0,467733.3333333333,472566.6666666667,0.6,1.791759469228055,13.171155446333852,11.561725152903833,0.49999999999999994,0.8660254037844387,2,0,0.410513694566812,Mantener,296219.6580270418,18780.34197295818
312,EMPAQUETADURA BOMBA  DOBLE DODGE FORD E7 289352 USA,19/02/2026,2026,2,19,4,6.0,630000.0,105000.0,6,0,Baja,2026-02-19,142364.25,315000.0,315000.0,525000.0,253200.0,385000.0,426366.6666666667,0.225975,1.9459101490553132,13.353476685668044,11.561725152903833,0.8660254037844386,0.5000000000000001,2,0,0.3706464653259006,Mantener,345694.25928729266,203330.00928729266
313,EMPAQUETADURA BOMBA DOBLE CHEVROLET B-60  C-70 287368  USA,19/12/2025,2025,12,19,5,4.0,400600.0,100150.0,4,0,Alta,2025-12-19,701400.0,100200.0,300600.0,100200.0,200000.0,167000.0,316366.6666666667,1.7508736894658012,1.6094379124341003,12.900721198466355,11.514434326066581,-2.4492935982947064e-16,1.0,0,1,0.5036182668808108,Mantener,138255.8967461654,563144.1032538346
313,EMPAQUETADURA BOMBA DOBLE CHEVROLET B-60  C-70 287368  USA,20/12/2025,2025,12,20,6,7.0,701400.0,100200.0,7,0,Alta,2025-12-20,520003.0,400600.0,100200.0,300600.0,1097000.0,267133.3333333333,349800.0,0.7413786712289706,2.0794415416798357,13.460835042407187,11.51493344762302,-2.4492935982947064e-16,1.0,2,0,0.34108583643275403,Mantener,318734.9674767865,201268.03252321348
313,EMPAQUETADURA BOMBA DOBLE CHEVROLET B-60  C-70 287368  USA,7/03/2026,2026,3,7,6,7.0,808500.0,115500.0,7,0,Baja,2026-03-07,109300.0,600000.0,845020.75,104600.0,315000.0,516540.25,394936.7916666667,0.13518862090290662,2.0794415416798357,13.602937194856914,11.657034466915164,1.0,6.123233995736766e-17,2,0,0.27450688509505866,Mantener,306940.77130328433,197640.77130328433
315,EMPAQUETADURA BOMBA E2 Y E3   F6/56 USA 276119,18/02/2026,2026,2,18,3,6.0,277500.0,46250.0,6,0,Baja,2026-02-18,135431.42,90000.0,80000.0,517000.0,370000.0,229000.0,191834.5,0.4880411531531532,1.9459101490553132,12.533579815765737,10.74183836432845,0.8660254037844386,0.5000000000000001,0,0,0.4789907355281517,Mantener,,
3155,GRASA  ROSHFRAN BAT-0.425 KG TARRO,2/08/2025,2025,8,2,6,10.0,211000.0,21100.0,10,0,Baja,2025-08-02,21000.0,336000.0,21000.0,84000.0,402800.0,147000.0,175633.33333333334,0.0995260663507109,2.3978952727983707,12.259618151783465,9.957075711706057,-0.8660254037844385,-0.5000000000000004,0,0,0.5206953918218669,Mantener,115075.03280144284,94075.03280144284
3155,GRASA  ROSHFRAN BAT-0.425 KG TARRO,20/08/2025,2025,8,20,3,4.0,84000.0,21000.0,4,0,Baja,2025-08-20,105000.0,21000.0,211000.0,336000.0,42000.0,189333.33333333334,119166.66666666667,1.25,1.6094379124341003,11.338583982516495,9.952325334619427,-0.8660254037844385,-0.5000000000000004,0,1,0.623845790898804,Reforzar stock,84866.9028834582,20133.0971165418
3155,GRASA  ROSHFRAN BAT-0.425 KG TARRO,23/08/2025,2025,8,23,6,5.0,105000.0,21000.0,5,0,Baja,2025-08-23,20000.0,84000.0,21000.0,211000.0,84000.0,105333.33333333333,126166.66666666667,0.19047619047619047,1.791759469228055,11.561725152903833,9.952325334619427,-0.8660254037844385,-0.5000000000000004,0,0,0.633832694451766,Reforzar stock,72165.32762883524,52165.327628835235
3155,GRASA  ROSHFRAN BAT-0.425 KG TARRO,16/10/2025,2025,10,16,4,10.0,200000.0,20000.0,7,0,Baja,2025-10-16,20000.0,20000.0,61100.0,20000.0,21000.0,33700.0,51850.0,0.1,2.3978952727983707,12.206077645517674,9.90353755128617,-0.8660254037844386,0.5000000000000001,0,0,0.3688318090682179,Mantener,53900.48803268479,33900.48803268479
3155,GRASA  ROSHFRAN BAT-0.425 KG TARRO,18/11/2025,2025,11,18,2,8.0,168000.0,21000.0,8,0,Alta,2025-11-18,21000.0,20000.0,200000.0,20000.0,105000.0,80000.0,71016.66666666667,0.125,2.1972245773362196,12.031725210748633,9.952325334619427,-0.5000000000000004,0.8660254037844384,0,0,0.38703367947943706,Mantener,61434.500572913355,40434.500572913355
3155,GRASA  ROSHFRAN BAT-0.425 KG TARRO,27/12/2025,2025,12,27,6,8.0,168800.0,21100.0,8,0,Alta,2025-12-27,20000.0,21000.0,77662.18,63000.0,20000.0,53887.39333333333,61777.03,0.11848341232227488,2.1972245773362196,12.036475785297062,9.957075711706057,-2.4492935982947064e-16,1.0,0,0,0.36996961266140527,Mantener,59251.027823180004,39251.027823180004
3155,GRASA  ROSHFRAN BAT-0.425 KG TARRO,10/02/2026,2026,2,10,2,28.0,407600.0,18730.0,5,0,Baja,2026-02-10,40000.0,47.0,20000.0,84400.0,21000.0,34815.666666666664,52374.5,0.09813542688910697,3.367295829986474,12.91804403371337,9.837935184295892,0.8660254037844386,0.5000000000000001,0,0,0.1479978044650587,Mantener,77514.41280264793,37514.41280264793
3156,GRASA ROSHFRANS CHASIS e-LITIO- 0.425 KG TARRO,2/08/2025,2025,8,2,6,10.0,211000.0,21100.0,10,0,Baja,2025-08-02,20000.0,66.0,147700.0,63300.0,21000.0,70355.33333333333,67794.33333333333,0.0947867298578199,2.3978952727983707,12.259618151783465,9.957075711706057,-0.8660254037844385,-0.5000000000000004,0,0,0.33462072334815435,Mantener,,
3157,GRASA ROSHFRANS BAT 3-3.500 KG CUBETA,21/01/2026,2026,1,21,3,9.0,1215000.0,135000.0,9,0,Baja,2026-01-21,6.0,834000.0,405000.0,139300.0,821200.0,459433.3333333333,614666.6666666666,4.938271604938272e-06,2.302585092994046,14.010255457801716,11.813037464800539,0.49999999999999994,0.8660254037844387,2,0,0.1637654231935779,Mantener,16629.648225786852,16623.648225786852
3157,GRASA ROSHFRANS BAT 3-3.500 KG CUBETA,30/01/2026,2026,1,30,5,5.0,696500.0,139300.0,5,0,Baja,2026-01-30,505000.0,6.0,1215000.0,834000.0,1356500.0,683002.0,658301.0,0.7250538406317301,1.791759469228055,13.453824507951147,11.844392338493027,0.49999999999999994,0.8660254037844387,2,0,0.4931618098315438,Mantener,449470.6061220695,55529.39387793047
3159,EMPAQUE CUELLO COMPRESOR  INTER,22/07/2025,2025,7,22,2,10.0,150000.0,15000.0,10,0,Media,2025-07-22,15000.0,2.0,15800.0,15800.0,15000.0,10534.0,22017.0,0.1,2.3978952727983707,11.918397239722838,9.61587214452889,-0.4999999999999997,-0.8660254037844388,0,0,0.2991926307879449,Mantener,,
316,EMPAQUETADURA CULATA COMPRESOR CUMMIS AR-12719 USA,7/03/2024,2024,3,7,4,4.0,180000.0,45000.0,4,0,Baja,2024-03-07,90000.0,100000.0,10.0,45000.0,50000.0,48336.666666666664,55001.666666666664,0.5,1.6094379124341003,12.100717685412471,10.714439990727769,1.0,6.123233995736766e-17,0,0,0.33535961822240284,Mantener,,
3163,AMORTIGUADOR CABINA NAVISTAR WORKSTAR 7600 (66161),4/02/2026,2026,2,4,3,6.0,714000.0,119000.0,6,0,Baja,2026-02-04,238000.0,159751.31,238000.0,234991.68,328773.2,210914.33,199919.365,0.3333333333333333,1.9459101490553132,13.478639641880966,11.686887175419702,0.8660254037844386,0.5000000000000001,2,0,0.2988286375794168,Mantener,,
3168,JGO-SPLINDER ISUZO NKR/NPR (30x187 MM) 1 CUÑERO,18/02/2026,2026,2,18,3,8.0,8.0,1.0,4,0,Baja,2026-02-18,130000.0,132900.0,2.0,420000.0,203694.68,184300.66666666666,229666.1133333333,16250.0,2.1972245773362196,2.1972245773362196,0.6931471805599453,0.8660254037844386,0.5000000000000001,0,1,0.7684288981669386,Reforzar stock,,
317,EMPAQUETADURA CULATA COMPRESOR CUMMINS COMPLETA,20/02/2026,2026,2,20,5,16.0,800000.0,50000.0,16,0,Baja,2026-02-20,121498.39,50000.0,50000.0,50000.0,450000.0,50000.0,133333.33333333334,0.1518729875,2.833213344056216,13.592368256649284,10.819798284210286,0.8660254037844386,0.5000000000000001,0,0,0.17217928242909547,Mantener,,
3172,BALINERA SPLINDER CHEVROLET NPR,14/10/2025,2025,10,14,2,10.0,201000.0,20100.0,10,0,Baja,2025-10-14,21000.0,1.0,42000.0,21000.0,236000.0,21000.333333333332,102073.5,0.1044776119402985,2.3978952727983707,12.211065162153215,9.908524844053396,-0.8660254037844386,0.5000000000000001,0,0,0.41548260795639785,Mantener,,
3173,RETEN SNA 98X130.5X13,27/01/2026,2026,1,27,2,14.0,334600.0,23900.0,7,0,Baja,2026-01-27,1.0,23000.0,46000.0,27.0,175000.0,23009.0,47671.166666666664,2.9886431560071726e-06,2.70805020110221,12.720694056173551,10.081675578048475,0.49999999999999994,0.8660254037844387,0,0,0.3054614585616559,Mantener,,
3176,"RETEN RDA.TRA,EXT.JAC/FOTON AUMARK BJ1068/BJ1075 56X112X10",27/12/2025,2025,12,27,6,4.0,4.0,1.0,4,0,Alta,2025-12-27,1.0,189000.0,20700.0,159000.0,50400.0,122900.0,105017.33333333333,0.25,1.6094379124341003,1.6094379124341003,0.6931471805599453,-2.4492935982947064e-16,1.0,0,0,0.8383238765311375,Reforzar stock,,
318,"EMPAQUETADURA VALVULA PP1 FORD,DODGE,CHEVROLET 281126 USA (BOTON)",7/02/2026,2026,2,7,6,10.0,280000.0,28000.0,10,0,Baja,2026-02-07,84000.0,28000.0,58000.0,84000.0,37000.0,56666.666666666664,62000.0,0.3,2.3978952727983707,12.54254845357358,10.239995502805316,0.8660254037844386,0.5000000000000001,0,0,0.30580402623625214,Mantener,,
318,"EMPAQUETADURA VALVULA PP1 FORD,DODGE,CHEVROLET 281126 USA (BOTON)",18/02/2026,2026,2,18,3,5.0,140000.0,28000.0,5,0,Baja,2026-02-18,52183.0,28000.0,84000.0,280000.0,84000.0,130666.66666666667,93666.66666666667,0.3727357142857143,1.791759469228055,11.849404844423074,10.239995502805316,0.8660254037844386,0.5000000000000001,0,0,0.5010865818648015,Mantener,,
3191,"ELECTRODO E7018 5/32"" 4. 0mm 5 KG",5/07/2025,2025,7,5,6,35.0,973000.0,27800.0,14,0,Media,2025-07-05,2780.0,8340.0,55900.0,108000.0,406759.8,57413.333333333336,109000.63333333335,0.002857142857142857,3.58351893845611,13.788140388916844,10.2328272702548,-0.4999999999999997,-0.8660254037844388,0,0,0.06725442527437088,Mantener,,
3193,ARANDELA COBRE D 14x22,10/03/2026,2026,3,10,2,10.0,28500.0,2850.0,5,0,Baja,2026-03-10,27000.0,5750.0,67200.0,6000.0,22400.0,26316.666666666668,24000.0,0.9473684210526315,2.3978952727983707,10.25769445336048,7.955425088912672,1.0,6.123233995736766e-17,0,0,0.4061486136529024,Mantener,,
322,EMPAQUETADURA  VALVULA ROMARCO (TRAILER)110201 USA,4/12/2025,2025,12,4,4,4.0,280000.0,70000.0,4,0,Alta,2025-12-04,340005.0,68000.0,341500.0,870200.0,25340.46,426566.6666666667,329173.41,1.2143035714285715,1.6094379124341003,12.54254845357358,11.156264806643742,-2.4492935982947064e-16,1.0,0,1,0.5233160330574205,Mantener,,
322,EMPAQUETADURA  VALVULA ROMARCO (TRAILER)110201 USA,13/01/2026,2026,1,13,2,6.0,450000.0,75000.0,6,0,Baja,2026-01-13,500000.0,340005.0,280000.0,68000.0,130000.0,229335.0,338284.1666666667,1.1111111111111112,1.9459101490553132,13.017005083966255,11.225256725762893,0.49999999999999994,0.8660254037844387,0,1,0.5168235540584479,Mantener,,
